0	1
17.7.1.5	15
17.7.1.10	1
17.7.1.1001	1
17.7.1.1002	1
17.7.2	8
17.7.3	2
17.8	182
17.8.1	177
17.8.1.1	7
17.8.1.1.2	1
17.8.1.1.3	1
17.8.1.1.4	1
17.8.1.1.5	1
17.8.1.1.6	1
17.8.1.1.7	1
17.8.2	1
17.8.3	1
17.8.1001	1
17.8.1002	1
18	156
18.1	9
18.1.1	1
18.2	13
18.2.1	3
18.2.2	4
18.3	24
18.3.1	8
18.3.2	4
18.4	21
18.4.1	1
18.4.2	4
18.4.3	1
18.4.4	1
18.4.5	8
18.4.6	1
18.4.7	1
18.4.8	2
18.4.9	1
18.5	16
18.5.1	2
18.5.1.1	1
18.5.2	13
18.5.2.1	2
18.5.2.4	1
18.5.2.5	2
18.5.2.7	3
18.5.2.8	3
18.5.2.10	1
18.6	9
18.6.1	1
18.7	15
18.8	2
18.8.1	1
18.10	2
18.10.3	1
18.11	2
18.12	1
18.13	2
18.1001	1
18.1002	1
18.1003	1
18.1004	1
18.1005	1
18.1006	1
18.1007	1
18.1008	1
18.1009	1
19	102
19.1	4
19.2	5
19.3	18
19.4	1
19.5	1
19.6	1
19.7	4
19.8	2
19.9	10
19.10	3
19.11	2
19.12	1
19.13	3
19.14	5
19.15	1
19.16	6
19.20	2
19.21	2
19.30	1
19.32	2
19.33	1
19.40	3
19.99	18
20	1991
20.1	1190
20.1.1	11
20.1.2	1
20.1.3	39
20.1.3.1	27
20.1.4	1
20.1.5	5
20.1.7	289
20.1.7.6	22
20.1.7.6.1	21
20.1.7.12	1
20.1.1001	1
20.2	787
20.2.1	352
20.2.2	41
20.2.3	134
20.2.4	26
20.2.5	7
20.2.99	181
20.2.1001	1
20.1001	1
20.1002	1
20.1003	1
21	340
21.1	116
21.2	87
21.2.1	32
21.2.1.1	1
21.2.1.2	2
21.2.1.3	1
21.2.1.4	2
21.2.1.5	1
21.2.2	16
21.3	9
21.4	81
21.5	10
21.5.1	2
21.5.2	1
21.6	22
21.99	3
21.1001	1
21.1002	1
21.1003	1
21.1004	1
21.1005	1
21.1006	1
21.1007	1
21.1008	1
21.1009	1
21.1010	1
21.1011	1
22	32
22.1	23
22.1.1	1
22.1.2	8
22.1.3	3
22.1.4	1
22.1.5	1
22.1.6	7
22.1.7	1
22.2	3
22.2.1	2
22.1001	1
22.1002	1
22.1003	1
22.1004	1
22.1005	1
23	345
23.1	83
23.1.1	34
23.1.1.1	5
23.1.1.2	2
23.1.1.3	3
23.1.1.4	1
23.1.1.5	1
23.1.1.6	1
23.1.1.10	9
23.1.1.1001	1
23.1.1.1002	1
23.1.1.1003	1
23.1.1.1004	1
23.1.1.1005	1
23.1.1.1006	1
23.1.1.1007	1
23.1.1.1008	1
23.1.1.1009	1
23.1.1.1010	1
23.1.1.1011	1
23.1.2	36
23.1.2.1	2
23.1.2.2	1
23.1.2.3	1
23.1.2.4	5
23.1.2.5	2
23.1.2.6	3
23.1.2.7	1
23.1.2.8	1
23.1.2.9	1
23.1.2.10	1
23.1.2.20	2
23.1.2.30	1
23.1.2.31	2
23.1.2.1001	1
23.1.2.1002	1
23.1.2.1003	1
23.1.2.1004	1
23.1.2.1005	1
23.1.2.1006	1
23.1.2.1007	1
23.1.2.1008	1
23.1.2.1009	1
23.1.2.1010	1
23.1.2.1011	1
23.1.2.1012	1
23.1.3	10
23.1.99	2
23.2	78
23.2.1	13
23.2.1.1	1
23.2.1.2	3
23.2.1.3	3
23.2.1.4	1
23.2.1.5	3
23.2.1.6	1
23.2.2	18
23.2.2.1	1
23.2.2.8	1
23.2.2.9	1
23.2.2.10	1
23.2.2.11	1
23.2.2.1001	1
23.2.2.1002	1
23.2.2.1003	1
23.2.2.1004	1
23.2.2.1005	1
23.2.2.1006	1
23.2.2.1007	1
23.3	95
23.3.1	12
23.3.1.1	3
23.3.1.2	1
23.3.1.3	7
23.3.2	18
23.3.2.1	3
23.3.2.2	10
23.3.2.3	4
23.3.3	54
23.4	62
23.4.1	10
23.4.2	6
23.4.3	14
23.4.4	2
23.4.10	7
23.4.99	22
23.5	25
23.5.1	1
23.5.2	2
23.5.3	13
23.5.4	1
23.5.5	4
23.5.6	1
23.6	1
24	80
24.1	7
24.2	18
24.3	1
25	52
25.1	5
25.2	1
25.3	2
25.4	5
25.5	7
25.6	1
25.7	2
25.8	8
25.9	4
25.10	1
25.11	1
26	3099
26.1	59
26.2	583
26.3	122
26.3.1	8
26.3.2	42
26.3.3	1
26.3.4	10
26.3.5	5
26.4	120
26.4.1	80
26.5	7
26.6	44
26.7	225
26.8	159
26.9	104
26.10	663
26.11	22
26.11.1	21
26.12	140
26.13	161
26.14	24
26.15	1
26.16	48
26.17	27
26.18	74
26.19	55
26.20	1
26.21	48
26.21.1	1
26.22	152
26.23	15
26.24	68
26.25	1
26.26	10
26.26.1	9
26.27	13
26.28	142
26.30	10
27	5715
27.1	700
27.1.1	157
27.1.2	86
27.1.19	153
27.1.20	4
27.1.21	1
27.2	207
27.3	4397
27.3.1	14
27.3.2	13
27.3.3	229
27.3.4	46
27.3.5	40
27.3.6	240
27.3.7	76
27.3.8	44
27.3.9	57
27.3.10	11
27.3.11	171
27.3.12	45
27.3.13	8
27.3.14	26
27.3.15	22
27.3.16	15
27.3.17	4
27.3.18	24
27.3.19	16
27.3.20	74
27.3.21	70
27.3.22	172
27.3.23	56
27.3.24	187
27.3.25	425
27.3.26	74
27.3.27	54
27.3.28	24
27.3.29	46
27.3.30	53
27.3.31	2
27.3.32	142
27.3.33	1
27.3.34	10
27.3.35	132
27.3.36	21
27.3.37	46
27.3.38	4
27.3.39	8
27.3.40	31
27.3.41	53
27.3.42	17
27.3.44	98
27.3.46	12
27.3.47	10
27.3.48	14
27.3.49	6
27.3.50	47
27.3.51	9
27.3.52	27
27.3.53	3
27.3.54	11
27.3.55	30
27.3.57	29
27.3.58	1
27.3.59	26
27.3.60	34
27.3.61	1
27.3.62	24
27.3.63	28
27.3.64	17
27.3.65	16
27.3.66	10
27.3.67	336
27.3.68	14
27.3.69	82
27.3.70	5
27.3.71	30
27.3.72	1
27.3.73	17
27.3.75	1
27.3.80	20
27.3.81	7
27.3.82	1
27.3.83	1
27.3.99	529
27.4	409
27.1001	1
28	869
28.1	562
28.1.1	35
28.1.1.1	1
28.1.1.2	1
28.1.1.3	1
28.1.1.4	27
28.1.1.5	1
28.1.1.6	1
28.1.1.7	1
28.1.1.8	1
28.1.3	108
28.2	146
28.99	160
29	6458
29.1	137
29.1.1	3
29.1.3	4
29.1.4	2
29.1.5	2
29.1.6	8
29.1.7	2
29.1.9	1
29.1.10	5
29.1.11	6
29.1.12	5
29.1.13	1
29.1.14	3
29.1.15	2
29.1.16	5
29.1.17	1
29.1.18	2
29.1.19	3
29.1.20	6
29.1.21	2
29.1.22	4
29.1.30	41
29.1.40	3
29.2	910
29.2.1	625
29.2.1.1	229
29.2.1.1.1	109
29.2.1.1.1.1	34
29.2.1.1.1.1.1	1
29.2.1.1.1.1.2	1
29.2.1.1.1.1.3	1
29.2.1.1.1.1.4	1
29.2.1.1.1.1.5	1
29.2.1.1.1.1.6	1
29.2.1.1.1.1.7	2
29.2.1.1.1.1.8	1
29.2.1.1.1.1.9	3
29.2.1.1.1.1.10	1
29.2.1.1.1.1.11	2
29.2.1.1.1.1.12	2
29.2.1.1.1.1.13	1
29.2.1.1.1.1.14	1
29.2.1.1.1.1.15	1
29.2.1.1.1.1.16	1
29.2.1.1.1.1.17	1
29.2.1.1.1.1.18	3
29.2.1.1.1.1.19	1
29.2.1.1.1.1.20	1
29.2.1.1.1.1.21	1
29.2.1.1.1.1.31	1
29.2.1.1.1.1.83	3
29.2.1.1.1.1.530	1
29.2.1.1.1.2	74
29.2.1.1.1.2.1	1
29.2.1.1.1.2.2	1
29.2.1.1.1.2.3	4
29.2.1.1.1.2.4	1
29.2.1.1.1.2.5	1
29.2.1.1.1.2.6	1
29.2.1.1.1.2.9	2
29.2.1.1.1.2.10	1
29.2.1.1.1.2.11	2
29.2.1.1.1.2.12	9
29.2.1.1.1.2.13	2
29.2.1.1.1.2.14	7
29.2.1.1.1.2.15	1
29.2.1.1.1.2.16	1
29.2.1.1.1.2.17	2
29.2.1.1.1.2.18	1
29.2.1.1.1.2.19	4
29.2.1.1.1.2.20	1
29.2.1.1.1.2.21	2
29.2.1.1.1.2.22	4
29.2.1.1.1.2.23	1
29.2.1.1.1.2.24	6
29.2.1.1.1.2.27	6
29.2.1.1.1.2.28	1
29.2.1.1.1.2.29	2
29.2.1.1.1.2.31	2
29.2.1.1.1.2.32	1
29.2.1.1.1.2.33	1
29.2.1.1.1.2.34	1
29.2.1.1.1.2.36	1
29.2.1.1.1.2.40	1
29.2.1.1.1.2.85	1
29.2.1.1.1.2.86	1
29.2.1.1.2	42
29.2.1.1.2.1	23
29.2.1.1.2.1.2	1
29.2.1.1.2.1.3	1
29.2.1.1.2.1.4	1
29.2.1.1.2.1.7	1
29.2.1.1.2.1.8	1
29.2.1.1.2.1.10	1
29.2.1.1.2.1.11	2
29.2.1.1.2.1.12	1
29.2.1.1.2.1.13	1
29.2.1.1.2.1.14	2
29.2.1.1.2.1.16	1
29.2.1.1.2.1.19	1
29.2.1.1.2.1.27	5
29.2.1.1.2.1.29	2
29.2.1.1.2.1.31	1
29.2.1.1.2.2	17
29.2.1.1.2.2.2	2
29.2.1.1.2.2.5	1
29.2.1.1.2.2.6	1
29.2.1.1.2.2.11	1
29.2.1.1.2.2.16	3
29.2.1.1.2.2.21	1
29.2.1.1.2.2.29	1
29.2.1.1.2.2.37	6
29.2.1.1.2.51	1
29.2.1.1.3	74
29.2.1.1.3.1	24
29.2.1.1.3.1.1	5
29.2.1.1.3.1.4	1
29.2.1.1.3.1.5	1
29.2.1.1.3.1.6	4
29.2.1.1.3.1.7	1
29.2.1.1.3.1.9	1
29.2.1.1.3.1.10	1
29.2.1.1.3.1.11	1
29.2.1.1.3.1.12	1
29.2.1.1.3.1.15	1
29.2.1.1.3.1.16	1
29.2.1.1.3.1.17	1
29.2.1.1.3.1.18	2
29.2.1.1.3.1.19	1
29.2.1.1.3.1.21	1
29.2.1.1.3.2	47
29.2.1.1.3.2.1	1
29.2.1.1.3.2.2	1
29.2.1.1.3.2.3	1
29.2.1.1.3.2.4	2
29.2.1.1.3.2.9	1
29.2.1.1.3.2.10	1
29.2.1.1.3.2.11	1
29.2.1.1.3.2.12	1
29.2.1.1.3.2.13	1
29.2.1.1.3.2.14	1
29.2.1.1.3.2.15	1
29.2.1.1.3.2.17	1
29.2.1.1.3.2.18	2
29.2.1.1.3.2.19	1
29.2.1.1.3.2.20	1
29.2.1.1.3.2.22	1
29.2.1.1.3.2.25	2
29.2.1.1.3.2.28	1
29.2.1.1.3.2.30	2
29.2.1.1.3.2.32	1
29.2.1.1.3.2.33	1
29.2.1.1.3.2.34	1
29.2.1.1.3.2.35	6
29.2.1.1.3.2.36	2
29.2.1.1.3.2.57	1
29.2.1.1.3.2.99	1
29.2.1.1.3.2.510	1
29.2.1.1.3.2.1015	1
29.2.1.1.3.2.1185	7
29.2.1.1.3.2.1712	1
29.2.1.1.3.99	2
29.2.1.1.4	3
29.2.1.1.4.1	1
29.2.1.1.4.2	1
29.2.1.2	347
29.2.1.2.1	122
29.2.1.2.1.2	4
29.2.1.2.1.3	1
29.2.1.2.1.4	7
29.2.1.2.1.5	2
29.2.1.2.1.6	3
29.2.1.2.1.7	5
29.2.1.2.1.8	10
29.2.1.2.1.9	2
29.2.1.2.1.10	2
29.2.1.2.1.11	5
29.2.1.2.1.12	4
29.2.1.2.1.13	5
29.2.1.2.1.14	3
29.2.1.2.1.15	6
29.2.1.2.1.16	2
29.2.1.2.1.17	7
29.2.1.2.1.18	3
29.2.1.2.1.19	2
29.2.1.2.1.20	2
29.2.1.2.1.21	5
29.2.1.2.1.22	1
29.2.1.2.1.23	4
29.2.1.2.1.24	2
29.2.1.2.1.25	3
29.2.1.2.1.26	4
29.2.1.2.1.27	5
29.2.1.2.1.28	3
29.2.1.2.1.29	2
29.2.1.2.1.30	1
29.2.1.2.1.31	4
29.2.1.2.1.53	3
29.2.1.2.1.515	9
29.2.1.2.2	224
29.2.1.2.2.1	1
29.2.1.2.2.2	1
29.2.1.2.2.3	3
29.2.1.2.2.5	5
29.2.1.2.2.6	4
29.2.1.2.2.7	5
29.2.1.2.2.8	4
29.2.1.2.2.9	3
29.2.1.2.2.10	4
29.2.1.2.2.11	4
29.2.1.2.2.12	3
29.2.1.2.2.13	8
29.2.1.2.2.14	3
29.2.1.2.2.15	4
29.2.1.2.2.16	1
29.2.1.2.2.17	6
29.2.1.2.2.18	2
29.2.1.2.2.19	4
29.2.1.2.2.21	2
29.2.1.2.2.22	4
29.2.1.2.2.23	7
29.2.1.2.2.24	3
29.2.1.2.2.25	1
29.2.1.2.2.26	3
29.2.1.2.2.27	5
29.2.1.2.2.28	4
29.2.1.2.2.29	1
29.2.1.2.2.30	3
29.2.1.2.2.31	3
29.2.1.2.2.32	4
29.2.1.2.2.34	17
29.2.1.2.2.35	4
29.2.1.2.2.36	4
29.2.1.2.2.37	3
29.2.1.2.2.38	4
29.2.1.2.2.39	1
29.2.1.2.2.40	1
29.2.1.2.2.41	1
29.2.1.2.2.44	4
29.2.1.2.2.57	10
29.2.1.2.2.80	5
29.2.1.2.2.81	6
29.2.1.2.2.82	2
29.2.1.2.2.83	1
29.2.1.2.2.99	11
29.2.1.2.2.141	3
29.2.1.2.2.510	7
29.2.1.2.2.513	4
29.2.1.2.2.518	7
29.2.1.2.2.523	6
29.2.1.2.2.527	2
29.2.1.2.2.535	6
29.2.1.2.2.536	1
29.2.1.2.2.537	6
29.2.1.2.2.571	1
29.2.1.2.2.1730	1
29.2.1.99	48
29.2.1.99.1	14
29.2.1.99.1.1	1
29.2.1.99.1.2	1
29.2.1.99.1.4	1
29.2.1.99.1.5	1
29.2.1.99.1.6	1
29.2.1.99.1.7	1
29.2.1.99.1.9	1
29.2.1.99.1.18	1
29.2.1.99.1.19	1
29.2.1.99.1.21	2
29.2.1.99.1.25	1
29.2.1.99.1.205	1
29.2.1.99.2	23
29.2.1.99.2.1	1
29.2.1.99.2.2	1
29.2.1.99.2.4	1
29.2.1.99.2.5	1
29.2.1.99.2.16	1
29.2.1.99.2.18	2
29.2.1.99.2.19	1
29.2.1.99.2.23	2
29.2.1.99.2.27	1
29.2.1.99.2.34	1
29.2.1.99.2.36	3
29.2.1.99.2.39	3
29.2.1.99.2.1185	4
29.2.1.99.99	10
29.2.2	22
29.2.2.50	13
29.2.3	121
29.2.3.1	1
29.2.4	48
29.2.4.1	1
29.2.5	26
29.2.6	6
29.2.7	57
29.2.7.1	21
29.2.7.1.1	1
29.2.7.1.2	1
29.2.7.1.3	1
29.2.7.1.4	1
29.2.7.1.5	1
29.2.7.1.6	1
29.2.7.1.7	1
29.2.7.1.8	1
29.2.7.1.9	1
29.2.7.1.10	1
29.2.7.1.11	1
29.2.7.1.12	1
29.2.7.1.13	1
29.2.7.1.14	1
29.2.7.1.15	1
29.2.7.1.16	1
29.2.7.1.17	1
29.2.7.1.18	1
29.2.7.1.19	1
29.2.7.1.20	1
29.2.7.2	21
29.2.7.2.1	1
29.2.7.2.2	1
29.2.7.2.3	1
29.2.7.2.4	1
29.2.7.2.5	1
29.2.7.2.6	1
29.2.7.2.7	1
29.2.7.2.8	1
29.2.7.2.9	1
29.2.7.2.10	1
29.2.7.2.11	1
29.2.7.2.12	1
29.2.7.2.13	1
29.2.7.2.14	1
29.2.7.2.15	1
29.2.7.2.16	1
29.2.7.2.17	1
29.2.7.2.18	1
29.2.7.2.19	1
29.2.7.2.20	1
29.2.7.3	14
29.2.7.3.3	1
29.2.7.3.4	1
29.2.7.3.5	1
29.2.7.3.6	1
29.2.7.3.7	1
29.2.7.3.8	1
29.2.7.3.10	1
29.2.7.3.12	1
29.2.7.3.13	1
29.2.7.3.15	1
29.2.7.3.16	1
29.2.7.3.18	1
29.2.7.3.19	1
29.2.99	4
29.3	502
29.3.1	80
29.3.2	62
29.3.3	71
29.3.4	243
29.3.4.1	27
29.3.4.2	23
29.3.4.3	64
29.3.4.4	21
29.3.4.99	107
29.3.5	30
29.3.99	14
29.4	1834
29.4.1	588
29.4.1.51	1
29.4.1.52	1
29.4.1.53	1
29.4.1.54	1
29.4.1.55	3
29.4.1.56	4
29.4.1.57	562
29.4.1.58	1
29.4.1.59	11
29.4.1.60	1
29.4.1.61	1
29.5	2781
29.5.1	119
29.5.2	35
29.5.3	105
29.5.4	91
29.5.5	178
29.5.7	74
29.5.9	86
29.5.11	1856
29.5.11.1	56
29.5.11.2	10
29.5.11.3	86
29.5.11.4	1469
29.5.11.4.1	24
29.5.11.4.2	754
29.5.11.4.3	648
29.5.11.4.3.1	40
29.5.11.4.3.2	585
29.5.11.4.3.3	16
29.5.11.4.3.4	6
29.5.11.4.4	1
29.5.11.4.5	38
29.5.11.4.5.1	2
29.5.11.4.5.2	35
29.5.11.4.6	2
29.5.11.4.99	1
29.5.11.5	39
29.5.11.20	113
29.5.30	1
29.5.31	1
29.6	155
29.6.1	1
29.6.2	22
29.6.2.1	3
29.6.2.1.1	1
29.6.2.1.2	1
29.6.2.2	7
29.6.2.2.1	3
29.6.2.2.1.1	1
29.6.2.2.1.2	1
29.6.2.2.2	3
29.6.2.2.2.1	1
29.6.2.2.2.2	1
29.6.2.3	5
29.6.2.3.1	1
29.6.2.3.2	3
29.6.2.3.2.1	1
29.6.2.3.2.2	1
29.6.2.4	3
29.6.2.4.1	1
29.6.2.4.2	1
29.6.2.5	3
29.6.2.5.1	1
29.6.2.5.2	1
29.6.3	3
29.6.3.1	1
29.6.3.2	1
29.7	103
29.7.1	1
29.7.2	1
29.7.3	1
29.7.4	1
29.7.5	4
29.7.6	1
29.7.7	1
29.7.8	4
29.7.9	1
29.7.10	6
29.7.11	1
29.7.12	2
29.7.13	1
29.8	35
30	2483
30.1	101
30.1.1	72
30.1.2	5
30.2	1177
30.2.1	6
30.2.2	5
30.2.3	60
30.2.4	1
30.2.5	1
30.2.6	4
30.2.7	1
30.2.8	8
30.2.8.1	4
30.2.8.2	3
30.2.9	1
30.2.10	1
30.2.11	490
30.2.12	1
30.2.13	1
30.2.14	4
30.2.15	3
30.2.16	11
30.2.17	423
30.2.18	1
30.2.19	1
30.2.20	13
30.2.21	6
30.2.22	1
30.2.23	1
30.2.24	46
30.2.25	32
30.2.26	1
30.2.27	1
30.2.99	52
30.3	392
30.4	78
30.4.1	28
30.4.2	1
30.4.3	3
30.4.4	15
30.4.5	13
30.4.6	1
30.4.7	1
30.4.8	1
30.5	415
30.6	48
30.7	17
30.8	11
30.9	5
30.10	9
30.10.1	1
30.11	205
30.11.1	32
30.12	1
30.13	3
30.13.1	1
30.13.2	1
30.99	11
30.1001	1
30.1002	1
30.1003	1
30.1004	1
30.1005	1
30.1006	1
30.1007	1
30.1008	1
30.1009	1
31	1452
31.1	767
31.2	147
31.2.5	18
31.3	191
31.3.1	63
31.4	273
31.5	37
31.5.1	18
31.5.2	1
31.6	31
31.6.1	29
31.6.1.1	1
31.6.1.2	1
31.6.1.3	7
31.6.1.3.1	3
31.6.1.3.1.1	1
31.6.1.3.1.2	1
31.6.1.3.2	3
31.6.1.3.2.1	1
31.6.1.3.2.2	1
31.6.1.4	4
31.6.1.4.1	1
31.6.1.4.2	2
31.6.1.4.2.1	1
31.6.1.5	3
31.6.1.5.1	1
31.6.1.5.2	1
31.6.1.6	7
31.6.1.6.1	1
31.6.1.6.2	1
31.6.1.6.3	1
31.6.1.6.4	1
31.6.1.6.5	1
31.6.1.6.6	1
31.6.1.7	1
31.6.1.8	1
31.6.1.9	1
31.6.1.10	1
31.6.1.11	1
31.6.2	1
31.7	2
31.7.1	1
31.8	1
31.9	1
31.99	1
32	2
33	1220
33.1	55
33.2	55
33.3	27
33.30	12
33.30.1	11
33.50	1
33.99	1069
34	2222
34.1	83
34.1.1	32
34.1.1.1	3
34.1.1.2	1
34.1.1.3	1
34.1.1.4	1
34.1.1.5	1
34.1.1.6	7
34.1.2	1
34.2	157
34.2.1	2
34.3	143
34.4	11
34.5	14
34.6	34
34.7	40
34.8	44
34.9	137
34.10	46
34.11	22
34.12	133
34.13	185
34.14	76
34.15	99
34.16	239
34.17	1
34.18	44
34.18.1	8
34.19	67
34.19.1	23
34.19.2	15
34.19.3	19
34.19.4	3
34.19.99	1
34.20	4
34.21	19
34.22	29
34.23	10
34.23.1	9
34.24	1
34.30	1
34.98	10
34.99	555
35	25373
35.1	55
35.1.1	1
35.1.2	1
35.1.3	1
35.1.5	1
35.1.6	1
35.1.7	1
35.1.8	1
35.1.9	1
35.1.10	1
35.1.11	1
35.1.12	1
35.1.13	1
35.1.14	1
35.1.15	1
35.1.16	1
35.1.17	1
35.1.18	1
35.1.19	1
35.1.20	1
35.1.21	1
35.1.22	1
35.1.23	1
35.1.24	1
35.1.25	1
35.1.26	1
35.1.40	1
35.1.41	1
35.1.42	1
35.1.999	1
35.1.1001	1
35.1.1002	1
35.1.1003	1
35.1.1004	1
35.1.1005	1
35.1.1006	1
35.1.1007	1
35.1.1008	1
35.1.1009	1
35.1.1010	1
35.1.1011	1
35.1.1012	1
35.1.1013	1
35.1.1014	1
35.1.1015	1
35.1.1016	1
35.1.1017	1
35.1.1018	1
35.1.1019	1
35.1.1020	1
35.1.1021	1
35.1.1022	1
35.1.1023	1
35.1.1024	1
35.1.1025	1
35.2	25316
35.2.1001	1
35.3	1
991	3
991.1	2
991.1.1001	1
root	58652
